CNES - Recursos Físicos - Hospitalar - Leitos de internação - Brasil
Quantidade existente por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"330090 CAMBUCI";42;42;42;42;42;42;42;42;42;42;42;42
"330093 CARAPEBUS";8;8;8;8;8;8;8;8;8;8;8;8
"330095 COMENDADOR LEVY GASPARIAN";41;41;41;41;41;41;46;46;46;46;46;46
"330100 CAMPOS DOS GOYTACAZES";1675;1617;1616;1618;1616;1623;1623;1629;1629;1610;1610;1610
"330110 CANTAGALO";83;83;83;83;83;83;83;83;83;83;83;83
"330120 CARMO";41;41;41;41;41;41;41;41;41;41;41;41
"330130 CASIMIRO DE ABREU";54;54;54;54;54;54;54;54;54;54;54;54
"330140 CONCEICAO DE MACABU";21;21;21;21;21;21;21;21;21;21;21;21
"330150 CORDEIRO";40;40;40;40;40;40;40;50;50;50;50;50
"330160 DUAS BARRAS";30;30;30;30;30;30;30;30;30;30;30;30
"330170 DUQUE DE CAXIAS";1164;1210;1209;1289;1328;1315;1308;1308;1326;1333;1333;1288
"330180 ENGENHEIRO PAULO DE FRONTIN";29;29;29;29;29;35;35;35;45;45;45;45
"330185 GUAPIMIRIM";155;155;155;155;155;155;155;155;155;155;155;155
"330190 ITABORAI";317;317;317;317;317;317;317;337;337;337;337;337
"330200 ITAGUAI";168;168;168;168;184;184;189;189;213;213;213;214
"330205 ITALVA";56;56;56;56;56;56;56;56;56;56;56;56
"330210 ITAOCARA";71;71;71;71;71;71;71;71;71;71;71;71
"330220 ITAPERUNA";352;352;352;352;352;352;352;352;352;352;352;352
"330225 ITATIAIA";36;36;36;36;36;36;36;36;36;36;36;36
"330227 JAPERI";30;30;30;30;30;30;30;34;34;34;34;34
"330230 LAJE DO MURIAE";32;32;32;32;32;32;32;32;32;32;32;32
"330240 MACAE";601;601;601;597;597;597;597;597;597;598;536;599
"330250 MAGE";208;210;210;210;210;210;210;210;210;210;210;210
"330260 MANGARATIBA";64;64;64;64;64;64;64;64;64;64;64;64
"330270 MARICA";186;186;186;186;187;187;187;187;187;187;187;188
"330280 MENDES";97;97;97;97;97;97;97;97;97;97;97;97
"330285 MESQUITA";189;189;189;189;189;189;189;189;189;189;189;189
"330290 MIGUEL PEREIRA";68;68;68;68;68;68;68;68;68;68;68;68
"330300 MIRACEMA";56;56;56;56;56;56;56;56;56;56;56;56
"330310 NATIVIDADE";49;49;49;49;49;49;49;37;37;37;37;37
"330320 NILOPOLIS";228;228;228;228;228;228;228;289;296;296;298;298
"330330 NITEROI";2222;2164;2146;1979;2080;2115;2158;2158;2058;2112;2120;2157
"330340 NOVA FRIBURGO";713;713;505;505;544;544;508;508;508;508;508;508
"330350 NOVA IGUACU";1163;1163;858;858;921;901;902;878;886;886;886;865
"330360 PARACAMBI";87;87;87;87;87;87;87;75;75;75;75;75
"330370 PARAIBA DO SUL";128;128;128;128;128;128;128;128;128;128;125;125
"330380 PARATY";64;64;64;64;64;64;64;64;64;64;64;64
"330390 PETROPOLIS";1654;1658;1658;1658;1658;1658;1658;1659;1667;1667;1670;1716
"330395 PINHEIRAL";33;33;33;33;33;33;33;33;33;33;33;33
"330400 PIRAI";52;52;52;52;52;52;52;52;52;52;52;52
"330410 PORCIUNCULA";1;1;1;1;1;1;1;28;28;28;28;28
"330411 PORTO REAL";45;45;45;45;45;45;45;54;54;54;54;54
"330412 QUATIS";33;33;33;33;33;33;33;33;33;33;33;33
"330414 QUEIMADOS";121;121;121;121;121;121;121;121;121;121;121;121
"330415 QUISSAMA";67;67;67;67;67;67;67;67;67;67;67;57
"330420 RESENDE";331;331;331;331;331;331;331;331;331;331;331;331
"330430 RIO BONITO";118;118;118;118;118;118;124;124;124;124;124;124
"330440 RIO CLARO";41;41;41;41;41;41;41;42;42;42;42;42
"330450 RIO DAS FLORES";27;27;27;27;27;27;27;27;27;27;27;27
"330452 RIO DAS OSTRAS";124;124;124;124;124;124;124;124;124;124;124;124
"330455 RIO DE JANEIRO";16458;16496;16498;16316;16414;16194;16327;16161;16362;16313;16344;16176
"330460 SANTA MARIA MADALENA";23;23;23;23;23;23;23;23;23;23;23;23
"330470 SANTO ANTONIO DE PADUA";176;176;176;176;176;176;176;176;176;176;176;176
"330475 SAO FRANCISCO DE ITABAPOANA";39;39;39;39;39;39;39;39;39;39;39;39
"330480 SAO FIDELIS";111;111;111;111;111;111;111;111;111;111;111;111
"330490 SAO GONCALO";984;984;910;854;854;854;854;864;865;865;865;865
"330500 SAO JOAO DA BARRA";59;59;59;59;59;59;59;59;59;59;59;59
"330510 SAO JOAO DE MERITI";310;310;310;310;310;326;326;326;330;330;330;330
"330515 SAO JOSE DO VALE DO RIO PRETO";48;48;48;48;48;48;48;48;48;48;48;48
"330520 SAO PEDRO DA ALDEIA";77;77;77;77;77;77;77;77;75;75;75;75
"330530 SAO SEBASTIAO DO ALTO";48;48;48;48;48;48;48;48;48;48;48;48
"330540 SAPUCAIA";4;4;4;4;4;17;17;17;17;17;17;17
"330550 SAQUAREMA";171;171;185;185;185;185;176;176;176;176;176;176
"330555 SEROPEDICA";35;35;35;35;26;26;26;26;26;26;26;26
"330560 SILVA JARDIM";40;40;40;40;40;40;40;40;40;40;40;40
"330570 SUMIDOURO";28;28;28;28;28;28;28;28;28;28;28;28
"330575 TANGUA";64;64;64;64;64;64;64;64;64;64;64;14
"330580 TERESOPOLIS";367;367;364;366;366;366;366;366;359;369;369;369
"330590 TRAJANO DE MORAES";38;38;38;38;38;38;38;38;38;38;38;38
"330600 TRES RIOS";97;97;97;97;89;92;93;93;93;93;93;93
"330610 VALENCA";313;313;313;313;313;313;313;313;313;313;313;313
"330615 VARRE-SAI";23;23;23;23;23;23;23;23;23;23;23;23
"330620 VASSOURAS";378;378;378;378;378;378;378;373;378;378;378;378
"330630 VOLTA REDONDA";840;840;861;847;847;847;848;848;848;848;848;848
"350010 ADAMANTINA";195;195;195;195;195;195;195;195;195;195;195;195
"350030 AGUAI";24;24;24;24;24;24;24;24;24;24;24;24
"350050 AGUAS DE LINDOIA";42;42;42;42;42;42;42;42;42;42;42;42
"350070 AGUDOS";54;54;54;54;54;54;54;54;54;54;54;54
"350100 ALTINOPOLIS";21;21;21;21;21;21;21;21;21;21;21;21
"350110 ALTO ALEGRE";22;22;22;22;22;22;22;22;22;22;22;22
"350115 ALUMINIO";120;120;120;120;120;120;120;120;120;120;120;120
"350130 ALVARES MACHADO";18;18;18;18;18;18;18;18;18;18;18;18
"350160 AMERICANA";440;440;440;413;387;387;411;411;411;411;411;411
"350170 AMERICO BRASILIENSE";253;253;253;245;245;245;245;245;245;245;245;245
"350190 AMPARO";374;374;374;374;374;374;374;374;374;374;374;374
"350210 ANDRADINA";108;108;90;92;92;92;92;92;92;92;92;92
"350220 ANGATUBA";57;57;57;57;57;57;57;57;57;57;57;57
"350250 APARECIDA";92;92;92;92;92;92;92;92;92;92;92;92
"350260 APARECIDA D'OESTE";14;14;14;14;14;14;14;14;13;13;13;13
"350270 APIAI";51;51;51;51;51;51;51;51;51;51;51;51
"350280 ARACATUBA";418;418;418;418;418;413;413;413;413;413;413;413
"350290 ARACOIABA DA SERRA";330;330;330;330;330;330;330;330;330;330;330;330
"350310 ARANDU";6;6;6;6;6;6;6;6;6;6;6;6
"350320 ARARAQUARA";484;484;484;562;562;562;562;562;498;498;498;498
"350330 ARARAS";418;425;425;422;422;422;422;422;422;422;422;422
"350340 AREALVA";32;32;32;32;32;32;32;26;26;26;26;26
"350380 ARTUR NOGUEIRA";8;8;8;8;8;8;8;8;8;8;8;8
"350390 ARUJA";36;76;76;76;76;76;76;76;76;36;36;36
"350400 ASSIS";277;277;277;277;277;277;277;277;277;277;277;277
"350410 ATIBAIA";266;266;266;266;304;304;304;304;310;310;310;310
"350420 AURIFLAMA";44;44;44;44;44;44;44;44;44;44;44;44
"350450 AVARE";178;178;178;178;178;178;178;178;178;178;178;178
"350490 BANANAL";15;15;15;15;15;15;15;15;15;15;15;15
"350520 BARIRI";58;58;58;58;58;58;58;58;58;58;58;58
"350530 BARRA BONITA";51;51;51;51;51;51;51;51;51;51;51;51
"350550 BARRETOS";486;486;486;486;486;486;486;486;486;486;486;486
"350570 BARUERI";524;524;524;524;524;524;524;524;524;560;560;621
"350580 BASTOS";30;30;33;33;33;30;30;30;30;30;30;30
"350590 BATATAIS";133;133;133;133;133;133;133;133;133;133;133;133
"350600 BAURU";1329;1329;1329;1329;1307;1307;1281;1274;1291;1291;1291;1291
"350610 BEBEDOURO";175;161;175;175;175;175;177;179;179;179;179;179
"350630 BERNARDINO DE CAMPOS";23;23;23;23;23;23;23;23;27;27;27;27
"350635 BERTIOGA";49;49;49;49;49;49;49;49;49;49;49;49
"350640 BILAC";36;36;36;36;36;36;36;36;36;36;36;36
"350650 BIRIGUI";148;148;148;148;150;150;150;150;150;150;150;150
"350660 BIRITIBA-MIRIM";13;13;13;13;13;13;13;13;13;13;13;13
"350670 BOA ESPERANCA DO SUL";16;16;16;16;16;16;16;16;16;16;16;16
"350680 BOCAINA";18;18;18;18;18;18;18;18;18;18;18;18
"350700 BOITUVA";54;53;53;53;53;53;66;66;67;67;67;67
"350710 BOM JESUS DOS PERDOES";11;11;11;11;11;11;11;11;11;11;11;11
"350740 BORBOREMA";26;26;26;26;26;26;26;26;26;26;26;26
"350750 BOTUCATU";820;820;820;820;820;820;820;820;820;820;820;820
"350760 BRAGANCA PAULISTA";364;359;364;364;364;364;364;364;364;364;364;364
"350790 BROTAS";41;41;41;41;41;41;41;41;41;41;41;41
"350810 BURITAMA";40;40;40;40;40;38;38;38;38;38;38;38
"350840 CABREUVA";66;66;66;66;66;66;66;66;66;66;66;66
"350850 CACAPAVA";199;199;184;303;478;478;478;478;478;478;478;478
"350860 CACHOEIRA PAULISTA";32;32;32;32;32;32;32;31;31;31;31;31
"350870 CACONDE";50;50;50;50;50;53;53;53;53;53;53;53
"350880 CAFELANDIA";45;45;45;45;45;45;45;45;45;45;45;45
"350900 CAIEIRAS";122;122;122;130;130;130;130;142;142;142;142;142
"350920 CAJAMAR";139;139;139;139;139;139;139;139;139;139;139;139
"350930 CAJOBI";32;32;32;32;32;32;32;32;32;32;32;32
"350940 CAJURU";140;140;140;140;140;140;140;140;140;140;140;140
"350950 CAMPINAS";2779;2785;2798;2798;2798;2819;2849;2849;2849;2849;2846;2846
"350960 CAMPO LIMPO PAULISTA";54;54;54;54;54;54;54;54;54;54;54;54
"350970 CAMPOS DO JORDAO";195;195;195;195;195;195;195;195;195;195;195;195
"351000 CANDIDO MOTA";30;30;30;30;30;30;30;30;30;30;30;30
"351020 CAPAO BONITO";45;45;45;45;45;45;45;45;45;45;45;45
"351030 CAPELA DO ALTO";59;59;59;59;59;59;59;45;45;45;45;45
"351040 CAPIVARI";104;104;104;104;104;104;104;104;104;104;104;104
"351050 CARAGUATATUBA";327;327;327;327;327;327;327;327;327;327;327;327
"351060 CARAPICUIBA";270;270;270;270;270;249;249;247;247;247;247;247
"351070 CARDOSO";31;31;31;31;31;31;31;31;31;31;31;31
"351080 CASA BRANCA";406;406;406;406;406;406;406;406;247;247;247;247
"351100 CASTILHO";31;31;31;31;31;31;31;31;31;31;31;31
"351110 CATANDUVA";622;622;622;622;622;624;624;624;624;624;624;624
"351140 CERQUEIRA CESAR";38;38;38;38;38;38;38;38;38;38;38;38
"351150 CERQUILHO";38;38;38;38;38;38;38;38;38;38;38;38
"351160 CESARIO LANGE";27;27;27;27;27;27;27;27;27;27;27;27
"351170 CHARQUEADA";33;36;33;33;33;33;33;33;33;33;35;35
"351190 CLEMENTINA";24;24;24;24;24;24;24;24;24;24;24;24
"351200 COLINA";54;54;54;54;54;54;54;54;54;54;54;54
"351210 COLOMBIA";20;20;20;20;20;20;20;20;20;20;20;20
"351220 CONCHAL";52;52;52;52;52;50;50;50;50;50;50;50
"351230 CONCHAS";15;15;15;15;15;15;15;15;15;15;15;15
"351260 CORONEL MACEDO";2;2;2;2;2;2;2;2;2;2;2;2
"351270 CORUMBATAI";2;2;2;2;2;2;2;2;2;2;2;2
"351280 COSMOPOLIS";61;61;61;61;61;61;61;61;61;61;61;61
"351300 COTIA";534;534;574;574;574;574;574;402;402;402;443;443
"351310 CRAVINHOS";15;15;15;15;15;15;15;15;15;15;15;15
"351340 CRUZEIRO";121;121;121;121;121;121;121;121;121;121;121;121
"351350 CUBATAO";119;119;119;119;119;119;109;109;109;109;119;109
"351360 CUNHA";40;40;40;40;40;40;40;40;40;40;40;40
"351370 DESCALVADO";40;40;40;40;40;40;40;40;40;40;40;40
"351380 DIADEMA";594;594;593;532;554;554;554;560;502;488;488;488
"351390 DIVINOLANDIA";186;186;186;186;186;186;186;186;186;186;186;186
"351410 DOIS CORREGOS";67;67;67;67;67;67;67;67;67;67;67;67
"351430 DOURADO";15;15;15;10;10;10;10;10;10;10;10;10
"351440 DRACENA";143;143;143;143;143;143;143;143;143;143;143;143
"351450 DUARTINA";87;87;87;87;87;87;87;87;87;87;87;87
"351480 ELDORADO";2;2;2;2;2;2;2;2;2;2;2;2
"351490 ELIAS FAUSTO";6;6;6;6;6;6;6;6;6;6;6;6
"351500 EMBU DAS ARTES";244;244;244;244;244;244;244;244;254;254;104;99
"351510 EMBU-GUACU";15;15;15;15;15;15;15;15;15;15;15;15
"351518 ESPIRITO SANTO DO PINHAL";415;415;415;415;415;415;415;415;403;696;696;696
"351520 ESTRELA D'OESTE";51;51;51;51;51;51;51;51;51;51;51;51
"351540 FARTURA";20;20;20;20;20;20;20;20;20;20;20;20
"351550 FERNANDOPOLIS";135;135;135;135;135;135;135;135;135;135;135;135
"351570 FERRAZ DE VASCONCELOS";189;189;189;189;189;189;189;189;189;189;189;189
"351600 FLORIDA PAULISTA";47;47;47;47;47;47;47;47;47;47;47;47
"351620 FRANCA";565;565;565;565;593;593;593;593;614;615;615;615
"351630 FRANCISCO MORATO";168;168;157;157;157;157;157;157;157;157;157;157
"351640 FRANCO DA ROCHA";434;434;434;434;434;434;434;434;434;434;434;434
"351660 GALIA";45;45;45;45;45;45;45;45;45;45;45;45
"351670 GARCA";269;269;269;269;269;269;269;269;269;269;269;269
"351690 GENERAL SALGADO";28;28;28;28;28;28;28;28;28;28;28;28
"351700 GETULINA";38;38;38;38;38;38;38;38;38;38;38;38
"351740 GUAIRA";71;71;71;51;51;51;51;51;51;51;51;51
"351760 GUAPIARA";-;-;-;-;-;-;12;12;12;12;12;12
"351770 GUARA";60;50;50;50;50;50;50;50;50;50;50;50
"351780 GUARACAI";23;23;23;23;23;23;23;23;23;23;23;23
"351820 GUARARAPES";74;74;74;74;74;74;74;74;74;74;74;74
"351830 GUARAREMA";31;31;31;31;31;31;31;31;31;31;31;31
"351840 GUARATINGUETA";283;283;283;283;283;283;283;283;283;283;283;283
"351860 GUARIBA";61;61;61;61;61;61;61;61;61;61;61;61
"351870 GUARUJA";447;447;447;447;463;463;463;465;461;461;448;448
"351880 GUARULHOS";1924;1924;1924;1924;1911;1908;1919;1955;1955;1933;1933;1955
"351900 HERCULANDIA";58;58;58;58;58;58;58;58;58;58;58;58
"351907 HORTOLANDIA";106;106;106;98;98;98;98;98;98;98;98;98
"351910 IACANGA";30;30;30;30;30;30;30;30;30;30;30;30
"351930 IBATE";38;38;38;38;38;38;38;38;38;38;38;28
"351940 IBIRA";27;27;27;27;27;27;27;27;27;27;27;27
"351960 IBITINGA";104;104;104;104;104;104;104;104;104;104;104;104
"351970 IBIUNA";245;245;245;245;245;245;245;245;270;270;280;280
"351990 IEPE";18;18;18;18;18;18;18;18;18;18;18;18
"352010 IGARAPAVA";43;43;43;43;43;43;43;43;43;43;43;43
"352020 IGARATA";8;8;8;8;8;8;8;8;8;8;8;8
"352040 ILHABELA";39;39;39;39;39;39;39;39;39;39;39;39
"352044 ILHA SOLTEIRA";110;110;110;110;110;110;110;110;110;71;71;71
"352050 INDAIATUBA";454;454;454;454;454;454;454;454;454;454;454;454
"352070 INDIAPORA";36;36;36;36;36;36;36;36;36;36;36;36
"352090 IPAUSSU";49;49;49;49;49;49;49;49;49;49;49;49
"352100 IPERO";15;15;15;15;15;15;15;15;15;15;15;15
"352110 IPEUNA";1;1;1;1;-;-;-;-;-;-;-;-
"352130 IPUA";50;50;50;50;50;50;50;50;50;50;54;50
"352140 IRACEMAPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"352170 ITABERA";19;19;19;19;19;19;19;19;19;19;19;19
"352180 ITAI";31;31;33;33;33;33;33;35;35;35;35;35
"352190 ITAJOBI";50;50;50;50;50;50;50;50;50;50;50;50
"352210 ITANHAEM";145;145;145;145;145;145;145;145;149;149;141;141
"352220 ITAPECERICA DA SERRA";633;633;633;633;633;633;633;633;633;633;633;633
"352230 ITAPETININGA";191;216;216;216;216;216;216;216;216;216;216;216
"352240 ITAPEVA";147;147;147;147;147;147;147;147;147;147;147;147
"352250 ITAPEVI";360;360;360;360;360;360;360;360;360;360;360;360
"352260 ITAPIRA";888;908;908;905;905;885;885;885;900;900;900;900
"352270 ITAPOLIS";69;69;69;69;69;69;69;69;69;69;69;69
"352280 ITAPORANGA";41;41;41;41;41;41;41;41;41;41;41;41
"352290 ITAPUI";35;35;35;35;35;35;35;35;35;35;35;35
"352310 ITAQUAQUECETUBA";273;273;273;273;273;273;273;273;273;273;273;273
"352320 ITARARE";78;78;78;78;78;78;78;78;78;78;78;78
"352340 ITATIBA";120;120;120;120;120;120;120;120;120;120;120;120
"352350 ITATINGA";14;14;14;14;14;14;14;14;14;14;14;14
"352360 ITIRAPINA";10;10;10;10;10;10;10;10;10;10;10;10
"352390 ITU";465;465;465;465;465;465;463;463;463;463;463;463
"352400 ITUPEVA";86;86;86;86;86;86;86;86;86;86;86;86
"352410 ITUVERAVA";120;120;120;120;120;120;120;120;124;124;124;124
"352420 JABORANDI";17;17;17;17;17;17;17;17;17;17;17;17
"352430 JABOTICABAL";277;277;277;277;277;277;277;277;277;277;277;277
"352440 JACAREI";354;354;354;339;339;339;339;339;339;339;339;324
"352450 JACI";216;216;216;216;216;216;216;216;216;216;216;216
"352470 JAGUARIUNA";84;84;84;84;84;117;117;117;117;117;117;117
"352480 JALES";151;151;151;151;151;151;151;151;151;151;151;151
"352500 JANDIRA";15;15;15;15;15;15;15;15;15;15;15;15
"352520 JARINU";29;29;29;29;29;29;29;29;29;29;29;29
"352530 JAU";876;876;876;876;876;876;876;876;876;876;876;876
"352550 JOANOPOLIS";11;11;11;11;11;11;12;12;12;12;12;12
"352570 JOSE BONIFACIO";67;87;87;87;87;87;87;87;87;67;67;67
"352590 JUNDIAI";876;998;998;998;990;990;990;990;986;986;986;979
"352600 JUNQUEIROPOLIS";46;46;46;46;46;46;46;46;46;46;46;46
"352620 JUQUITIBA";1;1;1;1;1;1;1;1;1;1;1;1
"352640 LARANJAL PAULISTA";46;46;46;46;46;46;46;46;46;46;46;46
"352670 LEME";135;135;135;135;135;135;135;135;135;135;135;135
"352680 LENCOIS PAULISTA";171;171;171;171;171;171;171;171;171;171;171;171
"352690 LIMEIRA";386;386;386;386;386;432;432;432;432;432;432;404
"352710 LINS";369;352;353;353;353;369;369;369;369;369;352;352
"352720 LORENA";200;200;200;200;200;200;200;200;200;200;200;200
"352730 LOUVEIRA";32;32;32;32;32;38;39;39;39;39;39;39
"352740 LUCELIA";36;36;36;36;36;36;36;36;36;36;36;36
"352800 MACATUBA";31;31;31;31;31;31;31;31;31;31;31;31
"352810 MACAUBAL";15;15;15;15;15;15;15;15;15;15;15;15
"352850 MAIRIPORA";44;44;44;44;44;44;44;44;44;44;44;44
"352880 MARACAI";26;26;26;26;26;26;26;26;26;26;26;26
"352900 MARILIA";855;853;855;855;855;880;880;880;880;880;880;880
"352920 MARTINOPOLIS";45;45;45;45;45;45;45;38;38;38;38;38
"352930 MATAO";151;151;151;151;151;151;151;151;151;151;151;151
"352940 MAUA";528;528;528;528;528;528;502;502;502;502;502;502
"352970 MIGUELOPOLIS";72;72;72;72;72;72;72;72;72;72;72;72
"352980 MINEIROS DO TIETE";11;11;11;11;11;11;11;11;11;11;11;11
"353010 MIRANDOPOLIS";88;88;88;88;88;88;88;88;88;88;88;88
"353020 MIRANTE DO PARANAPANEMA";23;23;23;23;23;23;23;23;23;23;23;23
"353030 MIRASSOL";79;79;79;79;79;79;79;79;79;79;79;79
"353050 MOCOCA";137;137;137;137;137;137;137;137;137;137;137;137
"353060 MOGI DAS CRUZES";826;848;848;859;859;859;859;864;854;854;854;854
"353070 MOGI GUACU";347;347;347;347;347;347;347;347;331;331;331;331
"353080 MOGI MIRIM";172;172;172;172;172;172;172;172;172;172;172;172
"353110 MONGAGUA";36;36;36;36;36;36;36;36;36;36;36;36
"353130 MONTE ALTO";96;96;96;96;96;96;96;96;96;96;96;96
"353140 MONTE APRAZIVEL";80;80;80;80;80;80;80;80;80;80;80;80
"353150 MONTE AZUL PAULISTA";70;70;70;70;70;70;70;70;70;70;70;70
"353180 MONTE MOR";35;35;35;35;35;35;35;35;35;35;35;35
"353190 MORRO AGUDO";47;47;47;47;47;47;47;47;47;47;47;47
"353200 MORUNGABA";9;9;9;9;9;9;9;8;8;8;8;8
"353240 NAZARE PAULISTA";20;20;20;20;24;24;24;24;22;22;22;22
"353250 NEVES PAULISTA";21;21;21;21;21;21;21;21;21;21;21;21
"353260 NHANDEARA";129;129;129;129;129;129;129;129;129;129;129;129
"353290 NOVA EUROPA";18;18;18;16;16;16;16;16;16;16;16;16
"353300 NOVA GRANADA";62;62;62;62;62;62;62;62;62;62;62;62
"353340 NOVA ODESSA";35;35;35;35;35;35;35;35;35;35;35;35
"353350 NOVO HORIZONTE";73;73;73;73;73;73;73;73;73;73;73;73
"353390 OLIMPIA";79;79;79;79;79;79;79;79;79;79;79;79
"353430 ORLANDIA";98;98;98;98;98;98;98;98;98;98;98;98
"353440 OSASCO";953;960;960;960;960;978;978;978;978;978;978;978
"353460 OSVALDO CRUZ";72;72;72;73;97;97;97;97;97;97;97;97
"353470 OURINHOS";167;167;167;171;171;171;171;171;171;171;171;171
"353475 OUROESTE";33;33;33;33;33;33;33;33;33;33;33;33
"353520 PALMEIRA D'OESTE";20;20;20;20;20;20;20;20;20;20;20;20
"353530 PALMITAL";43;43;43;43;43;43;43;43;43;43;43;43
"353550 PARAGUACU PAULISTA";96;96;96;96;96;96;96;96;96;96;96;96
"353580 PARANAPANEMA";15;15;15;15;15;15;15;15;15;15;15;15
"353600 PARAPUA";32;32;32;32;32;32;32;32;32;32;32;32
"353620 PARIQUERA-ACU";154;154;139;139;139;139;139;139;139;139;139;139
"353630 PATROCINIO PAULISTA";35;35;35;35;35;35;35;35;35;35;35;35
"353650 PAULINIA";79;79;79;79;79;79;79;79;79;79;79;79
"353660 PAULO DE FARIA";24;24;24;24;24;24;24;24;24;24;24;24
"353670 PEDERNEIRAS";62;62;62;62;62;62;62;62;62;62;62;62
"353700 PEDREGULHO";64;64;64;64;64;64;64;64;64;64;64;64
"353710 PEDREIRA";85;85;85;85;85;85;85;85;77;77;77;77
"353720 PEDRO DE TOLEDO";3;3;3;3;3;3;3;3;3;3;3;3
"353730 PENAPOLIS";138;138;138;138;138;138;138;138;138;138;138;138
"353740 PEREIRA BARRETO";52;52;52;52;52;52;52;52;52;52;52;52
"353760 PERUIBE";18;18;18;18;18;18;18;18;18;18;18;18
"353780 PIEDADE";79;79;79;79;79;79;79;79;79;79;79;79
"353790 PILAR DO SUL";35;35;35;35;35;35;35;35;35;35;35;35
"353800 PINDAMONHANGABA";255;255;255;255;255;255;255;255;255;255;255;255
"353860 PIRACAIA";42;42;42;42;42;62;62;62;62;62;62;62
"353870 PIRACICABA";733;733;733;733;733;732;761;761;761;766;766;766
"353880 PIRAJU";68;68;68;68;68;68;68;68;68;68;68;68
"353890 PIRAJUI";290;290;290;290;290;290;290;290;290;290;290;290
"353900 PIRANGI";47;47;47;47;47;47;47;47;47;47;47;47
"353930 PIRASSUNUNGA";184;184;184;184;184;184;184;184;184;184;184;184
"353940 PIRATININGA";23;23;23;23;23;25;25;25;25;25;25;25
"353950 PITANGUEIRAS";56;56;56;56;56;56;56;56;56;56;56;56
"353980 POA";10;10;10;10;10;10;-;-;-;-;-;-
"354000 POMPEIA";26;26;26;26;26;26;26;26;26;26;26;26
"354020 PONTAL";23;23;23;23;23;23;23;23;23;23;23;23
"354040 POPULINA";18;18;18;18;18;18;18;18;18;18;18;18
"354060 PORTO FELIZ";63;63;63;63;63;82;82;82;82;82;82;82
"354070 PORTO FERREIRA";55;55;55;55;55;55;55;55;55;55;55;55
"354080 POTIRENDABA";32;32;32;32;32;32;32;32;32;32;32;32
"354100 PRAIA GRANDE";378;378;378;380;380;380;380;380;380;380;380;380
"354120 PRESIDENTE BERNARDES";51;51;51;51;51;51;51;51;51;51;51;51
"354130 PRESIDENTE EPITACIO";78;78;78;78;78;78;78;78;78;78;78;78
"354140 PRESIDENTE PRUDENTE";1095;1095;1108;1108;1109;1109;1109;1109;1109;1109;1109;1109
"354150 PRESIDENTE VENCESLAU";102;102;102;102;102;102;102;102;102;102;102;102
"354160 PROMISSAO";64;64;64;63;63;63;63;63;64;64;64;64
"354190 QUELUZ";19;19;19;19;19;19;19;19;19;19;19;19
"354220 RANCHARIA";103;103;103;103;103;103;103;103;103;103;103;103
"354240 REGENTE FEIJO";40;40;40;43;43;43;43;43;43;43;43;43
"354260 REGISTRO";242;242;242;242;242;242;242;242;258;228;228;228
"354290 RIBEIRAO BONITO";13;13;13;13;13;13;13;13;13;13;13;13
"354300 RIBEIRAO BRANCO";26;26;26;26;26;26;26;26;26;26;26;26
"354330 RIBEIRAO PIRES";156;156;156;156;156;156;156;156;156;156;156;156
"354340 RIBEIRAO PRETO";2258;2249;2256;2246;2246;2246;2245;2286;2286;2286;2249;2249
"354380 RINOPOLIS";24;24;24;24;24;24;24;24;24;24;24;24
"354390 RIO CLARO";384;384;384;394;394;394;394;394;394;394;394;394
"354400 RIO DAS PEDRAS";72;72;72;72;72;72;72;72;72;72;72;72
"354420 RIOLANDIA";36;36;36;36;36;36;36;36;36;36;36;36
"354425 ROSANA";80;80;80;70;70;70;70;70;70;70;70;70
"354430 ROSEIRA";14;14;14;14;14;14;14;14;14;14;14;14
"354490 SALES OLIVEIRA";30;30;30;30;30;30;30;30;30;30;30;30
"354500 SALESOPOLIS";9;9;9;9;9;9;9;9;9;9;9;9
"354520 SALTO";116;116;116;116;116;116;116;116;116;116;116;116
"354530 SALTO DE PIRAPORA";52;52;52;52;52;52;52;56;56;56;56;56
"354540 SALTO GRANDE";34;34;34;34;34;34;34;34;34;34;34;34
"354560 SANTA ADELIA";19;23;23;23;23;23;23;23;23;23;23;23
"354580 SANTA BARBARA D'OESTE";196;196;196;196;196;196;203;203;203;203;203;203
"354630 SANTA CRUZ DAS PALMEIRAS";35;35;35;35;35;35;35;35;35;35;35;34
"354640 SANTA CRUZ DO RIO PARDO";96;96;96;96;96;96;96;96;96;96;96;96
"354660 SANTA FE DO SUL";81;81;81;81;81;81;81;81;81;81;81;81
"354680 SANTA ISABEL";82;82;82;82;82;82;82;82;82;82;82;82
"354690 SANTA LUCIA";8;8;8;8;8;8;8;8;8;8;8;8
"354700 SANTA MARIA DA SERRA";6;6;6;6;6;6;6;6;6;6;6;6
"354730 SANTANA DE PARNAIBA";62;62;62;62;62;62;62;62;62;62;62;62
"354750 SANTA RITA DO PASSA QUATRO";265;265;265;265;265;265;265;256;251;251;251;251
"354760 SANTA ROSA DE VITERBO";32;32;32;32;32;32;32;32;32;32;32;32
"354770 SANTO ANASTACIO";56;56;56;56;56;56;56;56;56;56;56;56
